AdjustedCutPartLength,AdjustedCutPartWidth,Barcode,BasePoint,BasePointX,BasePointY,BasePointZ,Code,CodeFormula,Comments,Comments1,Comments2,Comments3,CutPartLength,CutPartWidth,DontIncludeRoutesinNestBorder,DrawToken2DElv,DrawToken3D,DXFFileName,EdgeNameBottom,EdgeNameBottomWMF,EdgeNameLeft,EdgeNameLeftWMF,EdgeNameRight,EdgeNameRightWMF,EdgeNameTop,EdgeNameTopWMF,EdgeSequence,Face6Barcode,Face6FileName,FileName,FinishPriority,FullFace6FileName,FullFileName,Grain,GrainFormula,HandlingCode,HandlingCodeFormula,HatchType,HboreBarcodeLeft,HboreBarcodeLower,HboreBarcodeRight,HboreBarcodeUpper,HboreFileNameLeft,HboreFileNameLower,HboreFileNameRight,HboreFileNameUpper,Index,InventoryAvailableQty,InventoryCurrentQty,InventoryMinQty,IrregularShape,IsFormulaMaterial,JPegStream,LabelPosition,Length,LinkID,LinkIDBottomFaceRendering,LinkIDCategory,LinkIDCoreRendering,LinkIDDefaultVendor,LinkIDEQPart,LinkIDMaterial,LinkIDParentSubAssembly,LinkIDProcessingStations,LinkIDProduct,LinkIDProject,LinkIDSheetSize,LinkIDSubAssembly,LinkIDTopFaceRendering,LinkIDVendor,LinkIDWorkOrder,Location1,Location2,MachinePoint,MarkUp,MarkUpFormula,MaterialCode,MaterialComments,MaterialCommentsFormula,MaterialFlipSetting,MaterialLaborValue,MaterialLaborValueFormula,MaterialName,MaterialThickness,MaterialType,MaterialXData1,MaterialXData1Formula,MaterialXData2,MaterialXData2Formula,MaterialXData3,MaterialXData3Formula,Modified,Name,OverProductionQuantity,OverridePartCutLength,OverridePartCutThickness,OverridePartCutWidth,Par1,Par2,Par3,PartType,PerfectGrainCaption,PrintFlag,Quantity,Region,RotationX,RotationY,RotationZ,Row_ID,RunFieldNameFace5,RunFieldNameFace6,ScanCode,SkipSpreadsheetSync,Thickness,TiffStream,TotalQuantity,Type,UDID,UnderProductionQuantity,UnitType,VendorCost,WasteFactor,WasteFactorFormula,Width,WMFName,WMFNameFace6,WMFStream,WMFStreamDimensioned,WMFStreamFace6,WMFStreamFace6Dimensioned,XD01,XD02,XD03,XD04,XD05,XD06,XD07,XD08,XD09,XD10,XD11,XD12,XD13,XD14,XD15,XD16,XD17,XD18,ID,
34.47,23.11,NULL,1,0.765,-24,4,,NULL,,,,,34.47,23.11,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7JEOX03,W7JEOW03,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEOY03,07JEP103,07JEP003,07JEOZ03,2,0,0,0,,False,NULL,,34.47,238VOQ8SZ61F3,,,,,,21C7J8B9BK110,,05aa63a2-4c14-4a96-a9a6-6c5eec58ba89|e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPG39M1F,187JIQKMR2Y8,,238VOQ8SZ61F,,,238VOPSEPRUE,,,2M,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Base Bottom,,0,0,0,,,,1,,False,1,0,0,0,0,29,,,,False,0,NULL,1,0,,,1,0,0,NULL,23.11,,W7JEOX03,NULL,NULL,0x010000006C000000EBFFFFFF0000000053040000B8030000000000000000000001840000DC83000020454D4600000100EC2B0000CF0100000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,,,,,,,,,,,,,,,,,,,cdee9a13-54b5-49d5-a6f6-06af22c47aed
30.25,17.875,NULL,3,0.0625,-24.125,4,,NULL,,,,,30.25,17.875,False,,,,,,,,,,,,,,W7JEPF0B,W7JEPE0B,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEPG0B,07JEPJ0B,07JEPI0B,07JEPH0B,12,0,0,0,,False,NULL,,30.25,238VOQ8XAL8F11,,,,,,50051dd1-cc0d-446a-94fa-40261ecd0ff3,,8109416f-bff8-4f7a-b97b-4393f36af508,238VOPG39M1F,187JIQKMR2Y8,,238VOQ8XAL8F,,,238VOPSEPRUE,,,3M,0,NULL,,,NULL,0,0,,Bywater Door,0.8125,3,,,,,,,True,Door Base Slab - Buyout,,0,0,0,,,,1,,False,1,0,0,-90,90,23,,,,False,0.74,NULL,1,0,,,2,0,0,NULL,17.875,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,4bcc25a8-541d-4a9b-8c2c-06af22c59c76
30.25,17.875,NULL,1,35.9375,-24.125,4,,NULL,,,,,30.25,17.875,False,,,,,,,,,,,,,,W7JEPL0B,W7JEPK0B,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEPM0B,07JEPP0B,07JEPO0B,07JEPN0B,13,0,0,0,,False,NULL,,30.25,238VOQ90EGDF11,,,,,,50051dd1-cc0d-446a-94fa-40261ecd0ff3,,8109416f-bff8-4f7a-b97b-4393f36af508,238VOPG39M1F,187JIQKMR2Y8,,238VOQ90EGDF,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,Bywater Door,0.8125,3,,,,,,,True,Door Base Slab - Buyout,,0,0,0,,,,1,,False,1,0,0,-90,90,22,,,,False,0.74,NULL,1,0,,,2,0,0,NULL,17.875,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,5df1d21c-3704-43c1-959f-06af22c622fd
80,26,*1W7JEPW01*,4,0,0,4,,NULL,,,,,80,26,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7JEPX01,W7JEPW01,,,M:\Homestead_Library\Work Orders\(08-31)__Dev91_Test Ripping\B1\_PRODUCTION COACH\( 3_4 ) CBI - 55 Hard Rock Maple\W7JEPW01.mpr,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEPY01,07JEQ101,07JEQ001,07JEPZ01,0,0,0,0,,False,NULL,,80,238VOQ99OW2F1,,,,,,21C7J8B9BK110,,05aa63a2-4c14-4a96-a9a6-6c5eec58ba89|e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ99OW2F,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Left Side,,0,0,0,,,,1,,False,1,0,0,-90,0,43,,,,False,0,NULL,1,0,,,1,0,0,NULL,26,W7JEPW01,,0x010000006C000000D3FFFFFF0000000025040000F90200000000000000000000D1810000AC81000020454D4600000100E4950000C30500000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,e624669f-96e9-42da-9504-06af22c7d7e3
80,26,*4W7JEPW02*,3,18,0,4,,NULL,,,,,80,26,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7JEPX02,W7JEPW02,,,M:\Homestead_Library\Work Orders\(08-31)__Dev91_Test Ripping\B1\_PRODUCTION COACH\( 3_4 ) CBI - 55 Hard Rock Maple\W7JEPW02.mpr,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEPY02,07JEQ102,07JEQ002,07JEPZ02,1,0,0,0,,False,NULL,,80,238VOQ99OW2F2,,,,,,21C7J8B9BK110,,05aa63a2-4c14-4a96-a9a6-6c5eec58ba89|e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ99OW2F,,,238VOPSEPRUE,,,2M,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Right Side,,0,0,0,,,,1,,False,1,0,0,-90,0,42,,,,False,0,NULL,1,0,,,1,0,0,NULL,26,W7JEPW02,,0x010000006C000000EAFFFFFF000000003C040000F90200000000000000000000D1810000AC81000020454D4600000100C48C00006B0500000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,e34ef831-3b8f-4812-97ad-06af22c7df63
16.47,25.11,NULL,1,0.765,-26,4,,NULL,,,,,16.47,25.11,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7JEPX03,W7JEPW03,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEPY03,07JEQ103,07JEQ003,07JEPZ03,2,0,0,0,,False,NULL,,16.47,238VOQ99OW2F3,,,,,,21C7J8B9BK110,,05aa63a2-4c14-4a96-a9a6-6c5eec58ba89|e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ99OW2F,,,238VOPSEPRUE,,,2M,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Bottom,,0,0,0,,,,1,,False,1,0,0,0,0,41,,,,False,0,NULL,1,0,,,1,0,0,NULL,25.11,,W7JEPX03,NULL,NULL,0x010000006C00000000000000EBFFFFFFA8030000510400000000000000000000C38300009D83000020454D46000001000C280000A30100000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,,,,,,,,,,,,,,,,,,,86fe3b81-02cc-4ecd-a0e8-06af22c7e8e4
16.4075,24.7162992125984,NULL,3,0.79625,-0.89000000000000057,70.1668051181102,,NULL,,,,,16.4075,24.7162992125984,False,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,W7JEQ902,W7JEQ802,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEQA02,07JEQD02,07JEQC02,07JEQB02,7,0,0,0,,False,NULL,,16.4075,238VOQ9DVSFF2,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ9DVSFF,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Adj Shelf,,0,0,0,,,,1,,False,1,0,0,0,0,36,,,,False,0,NULL,1,0,,,1,0,0,NULL,24.7162992125984,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,1eeee42d-21bf-4fd4-9277-06af22c89f7b
16.4075,24.7162992125984,NULL,3,0.79625,-0.89000000000000057,17.9513051181102,,NULL,,,,,16.4075,24.7162992125984,False,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,W7JEQF01,W7JEQE01,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEQG01,07JEQJ01,07JEQI01,07JEQH01,8,0,0,0,,False,NULL,,16.4075,238VOQ9F038F1,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ9F038F,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Adj Shelf,,0,0,0,,,,1,,False,1,0,0,0,0,35,,,,False,0,NULL,1,0,,,1,0,0,NULL,24.7162992125984,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,50547a4c-b478-468b-9ebd-06af22c8f37b
16.4075,24.7162992125984,NULL,3,0.79625,-0.89000000000000057,30.5493051181102,,NULL,,,,,16.4075,24.7162992125984,False,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,W7JEQF02,W7JEQE02,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEQG02,07JEQJ02,07JEQI02,07JEQH02,9,0,0,0,,False,NULL,,16.4075,238VOQ9F038F2,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ9F038F,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Adj Shelf,,0,0,0,,,,1,,False,1,0,0,0,0,34,,,,False,0,NULL,1,0,,,1,0,0,NULL,24.7162992125984,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,21293fca-a0e2-4890-b832-06af22c8f57a
39.9375,17.875,NULL,3,0.0625,-26.125,44.0625,,NULL,,,,,39.9375,17.875,False,,,,,,,,,,,,,,W307JES9,W307JES8,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JESA,8307JESD,8307JESC,8307JESB,14,0,0,0,,False,NULL,,39.9375,238VOQ9JAN1F11,,,,,,50051dd1-cc0d-446a-94fa-40261ecd0ff3,238VOQ9H7BRF,8109416f-bff8-4f7a-b97b-4393f36af508,238VOPPADW0F,187JIQKMR2Y8,,238VOQ9JAN1F,,,238VOPSEPRUE,,,3M,0,NULL,,,NULL,0,0,,Bywater Door,0.8125,3,,,,,,,True,Door Upper Slab - Buyout,,0,0,0,,,,1,,False,1,0,0,-90,90,33,,,,False,0.74,NULL,1,0,,,2,0,0,NULL,17.875,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,826cd1cb-24d5-48af-85c4-06af22c9cd3c
39.9375,17.875,NULL,3,0.0625,-26.125,3.9999999999999996,,NULL,,,,,39.9375,17.875,False,,,,,,,,,,,,,,W307JESF,W307JESE,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JESG,8307JESJ,8307JESI,8307JESH,15,0,0,0,,False,NULL,,39.9375,238VOQ9NHTGF11,,,,,,50051dd1-cc0d-446a-94fa-40261ecd0ff3,238VOQ9LEIAF,8109416f-bff8-4f7a-b97b-4393f36af508,238VOPPADW0F,187JIQKMR2Y8,,238VOQ9NHTGF,,,238VOPSEPRUE,,,3M,0,NULL,,,NULL,0,0,,Bywater Door,0.8125,3,,,,,,,True,Door Base Slab - Buyout,,0,0,0,,,,1,,False,1,0,0,-90,90,32,,,,False,0.74,NULL,1,0,,,2,0,0,NULL,17.875,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,a5ea0398-e56d-4fa1-820a-06af22ca8dbc
34.47,5.03937007874016,NULL,2,0.765,-24,34.5,,NULL,,,,,34.47,5.03937007874016,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7JEOX07,W7JEOW07,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEOY07,07JEP107,07JEP007,07JEOZ07,3,0,0,0,,False,NULL,,34.47,238VOQ8SZ61F7,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPG39M1F,187JIQKMR2Y8,,238VOQ8SZ61F,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Base Front Stretcher,,0,0,0,,,,1,,False,1,0,0,0,0,28,,,,False,0,NULL,1,0,,,1,0,0,NULL,5.03937007874016,W7JEOW07,,0x010000006C000000D8FFFFFF0000000020040000970200000000000000000000D7800000B380000020454D4600000100FC0F0000B10000000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,900ac163-4e45-48ff-8fd7-06af22c47c6e
34.47,5.03937007874016,NULL,4,0.765,-0.89,34.5,,NULL,,,,,34.47,5.03937007874016,False,,,,,,,,,,,,,,W7JEOX08,W7JEOW08,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEOY08,07JEP108,07JEP008,07JEOZ08,4,0,0,0,,False,NULL,,34.47,238VOQ8SZ61F8,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPG39M1F,187JIQKMR2Y8,,238VOQ8SZ61F,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Base Rear Stretcher,,0,0,0,,,,1,,False,1,0,0,0,0,27,,,,False,0,NULL,1,0,,,1,0,0,NULL,5.03937007874016,W7JEOW08,,0x010000006C000000D8FFFFFF0000000020040000950200000000000000000000D7800000B380000020454D4600000100EC110000C70000000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,ee7422a7-4a02-4419-8186-06af22c4806e
30.5,34.97,NULL,3,0.515,-0.125,4,,NULL,,,,,30.5,34.97,False,,,,,,,,,,,,,,W7JEOX0A,W7JEOW0A,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEOY0A,07JEP10A,07JEP00A,07JEOZ0A,5,0,0,0,,False,NULL,,30.5,238VOQ8SZ61F10,,,,,,21C7J8B9BK110,,05aa63a2-4c14-4a96-a9a6-6c5eec58ba89|e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPG39M1F,187JIQKMR2Y8,,238VOQ8SZ61F,,,238VOPSEPRUE,,,4,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Base Thick Back,,0,0,0,,,,1,,False,1,0,0,-90,90,26,,,,False,0,NULL,1,0,,,1,0,0,NULL,34.97,,W7JEOX0A,NULL,NULL,0x010000006C00000000000000EAFFFFFF070400005E0400000000000000000000398500001385000020454D46000001001C190000090100000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,,,,,,,,,,,,,,,,,,,b9c4849e-f0b1-47e4-b41b-06af22c4816d
34.4075,22.7162992125984,NULL,3,0.79625,-0.89000000000000057,13.63995511811024,,NULL,,,,,34.4075,22.7162992125984,False,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,W7JEP301,W7JEP201,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEP401,07JEP701,07JEP601,07JEP501,6,0,0,0,,False,NULL,,34.4075,238VOQ8U3CPF1,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPG39M1F,187JIQKMR2Y8,,238VOQ8U3CPF,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Base Adj Shelf,,0,0,0,,,,1,,False,1,0,0,0,0,25,,,,False,0,NULL,1,0,,,1,0,0,NULL,22.7162992125984,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,4e47b03e-e454-481c-96a6-06af22c4d86a
34.4075,22.7162992125984,NULL,3,0.79625,-0.89000000000000057,22.4585551181102,,NULL,,,,,34.4075,22.7162992125984,False,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,,,,,EB - ESI 4469G (Kensington Maple) - 1mm,,,W7JEP302,W7JEP202,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEP402,07JEP702,07JEP602,07JEP502,7,0,0,0,,False,NULL,,34.4075,238VOQ8U3CPF2,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPG39M1F,187JIQKMR2Y8,,238VOQ8U3CPF,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Base Adj Shelf,,0,0,0,,,,1,,False,1,0,0,0,0,24,,,,False,0,NULL,1,0,,,1,0,0,NULL,22.7162992125984,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,c126c7cd-12da-469b-ac58-06af22c4da6b
34.5,5,NULL,4,0,-45,0,,NULL,L R,L R,,,34.5,5,False,,,,,,,,,,,,,,W7J8I305,W7J8I205,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07J8I405,07J8I705,07J8I605,07J8I505,0,0,0,0,,False,NULL,,34.5,238VOQ9RSL4F5,,,,,,21CRJ1MN55T10,,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9RSL4F,,,238VOPSEPRUE,,,8,0,NULL,,,NULL,0,0,,( 4 QTR Lumber ) - Alder - Select,0.75,3,National Wood Products,,,,,,True,L-Panel Hardwood Nosing,,0,0,0,,,,1,,False,1,0,0,-90,90,56,,,,False,0.75,NULL,1,0,,,9,0,0,NULL,5,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,d21858e3-c569-490b-841c-06af22cb55bc
34.5,3,NULL,3,0.75,0,0,,NULL,,,,,34.5,3,False,,,,,,,,,,,,,,W307JESL,W307JESK,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JESM,8307JESP,8307JESO,8307JESN,1,0,0,0,,False,NULL,,34.5,238VOQ9TW6LF1,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,3M,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Left Stile,,0,0,0,,,,1,,False,1,0,0,-90,360,55,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,1f1de030-9d85-4190-9d33-06af22cbb57c
34.5,3,NULL,1,0.74999999999999178,-45,0,,NULL,,,,,34.5,3,False,,,,,,,,,,,,,,W307JESR,W307JESQ,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JESS,8307JESV,8307JESU,8307JEST,2,0,0,0,,False,NULL,,34.5,238VOQ9TW6LF2,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Right Stile,,0,0,0,,,,1,,False,1,0,0,-90,360,54,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,54b5eca0-38fa-47b1-b018-06af22cbc1ba
39,3,NULL,3,0.74999999999999944,-3,34.5,,NULL,,,,,39,3,False,,,,,,,,,,,,,,W307JESX,W307JESW,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JESY,8307JET1,8307JET0,8307JESZ,3,0,0,0,,False,NULL,,39,238VOQ9TW6LF3,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Top Rail,,0,0,0,,,,1,,False,1,0,90,0,270,53,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,3,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,749d3032-8520-434e-9a85-06af22cbcb3a
39,5,NULL,1,0.74999999999999944,-3,0,,NULL,,,,,39,5,False,,,,,,,,,,,,,,W307JET3,W307JET2,,,NULL,0,NULL,,NULL,0,NULL,NULL,NULL,NULL,8307JET4,8307JET7,8307JET6,8307JET5,4,0,0,0,,False,NULL,,39,238VOQ9TW6LF4,,,,,,187VIK71BC9Y,238VOQ9RSL4F,8109416f-bff8-4f7a-b97b-4393f36af508,238VMH164Z5F,187JIQKMR2Y8,,238VOQ9TW6LF,,,238VOPSEPRUE,,,8,0,NULL,,Use this on parts that need to be processed but nothing else.,NULL,1,0,,Drawing Only,0.75,3,,,,,,,True,Door Bottom Rail,,0,0,0,,,,1,,False,1,0,90,0,270,52,,,,False,0.75,NULL,1,0,,,4,0,0,NULL,5,,,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,c3334c14-194b-4776-bd57-06af22cbd2e5
16.47,25.11,NULL,2,0.765,-26,84,,NULL,,,,,16.47,25.11,False,,,,CAB EDGES PVC,,,,,,,CAB EDGES PVC,,,W7JEPX04,W7JEPW04,,,NULL,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,07JEPY04,07JEQ104,07JEQ004,07JEPZ04,3,0,0,0,,False,NULL,,16.47,238VOQ99OW2F4,,,,,,21C7J8B9BK110,,e5086a07-05ce-4ada-bda6-bedbdc9fc88b|8109416f-bff8-4f7a-b97b-4393f36af508|0816ab46-ad71-4fe2-804b-c804120d3a7f,238VOPPADW0F,187JIQKMR2Y8,,238VOQ99OW2F,,,238VOPSEPRUE,,,1,0,NULL,,,NULL,0,0,,( 3_4 ) CBI - 55 Hard Rock Maple,0.765,2,Intermountain Wood Products,,,,,,True,Tall Top,,0,0,0,,,,1,,False,1,0,0,0,0,40,,,,False,0,NULL,1,0,,,1,0,0,NULL,25.11,W7JEPW04,,0x010000006C00000000000000EBFFFFFF88030000510400000000000000000000C38300009D83000020454D4600000100CC150000F30000000200000000000000000000000000000080070000380400005602000050010000000000000000000000000000F01F0900802005002100000008000000620000000C00000001000000,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,06933a3a-b985-46b4-85ee-06af22c7f2e3
