ActualToolName,BinaryToolValue,Bulge,BulgeDirection,CenterX,CenterY,Diameter,DiameterOffset,EntrySpeed,Face,FeedSpeed,HDrillBitType,HeightOffset,IsAssociative,LinkID,LinkIDCategory,LinkIDPart,LinkIDRoute,LinkIDWorkOrder,MachineUse,MacroString,MaxX,MaxY,MinX,MinY,Modified,Name,Radius,Rotation,RotationSpeed,Sequence,ToolNumber,ToolPriorityNumber,ToolType,VectorIndex,X,Y,Z,ID,
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTC10,,,238VOQB9JVI10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,50.25,0.25,0.49,7734a50b-413f-4efa-9036-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTD10,,,238VOQBOXN210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,15.433660016449048,23.109998150930103,0.2675,490afb36-6509-4aab-b3a5-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTE10,,,238VOQBOXN210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,1,30.750000032897645,23.110000000000003,0.2675,b8cfd9d4-3a61-4f30-a98d-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTF10,,,238VOQBOXN210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,2,30.749999999999545,23.382503742484623,0.2675,184e7b31-78a8-4785-a167-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTG10,,,238VOQBOXN210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,3,-0.2500000328976455,23.3825,0.2675,03eb7ff5-207a-467e-a02d-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTH10,,,238VOQBOXN210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,4,-0.24999999999954525,23.10999625751538,0.2675,02a54750-6f6f-4272-8aca-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTI10,,,238VOQBOXN210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,5,15.433660016449048,23.109998150930103,0.2675,eb9f4c1c-04fd-4300-a0db-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTJ10,,,238VOQBOXMO10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,15.43365998355095,23.38250189341472,0.2675,7d1434a5-366b-4964-8765-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTK10,,,238VOQBOXMO10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,1,30.749999999999545,23.382503742484623,0.2675,c6aa7647-f0b6-483b-b7dc-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTL10,,,238VOQBOXMO10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,2,30.750000032897645,23.110000000000003,0.2675,34b64795-31ee-436d-83a5-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTM10,,,238VOQBOXMO10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,3,-0.24999999999954525,23.10999625751538,0.2675,16abdd8a-82be-418e-9eb3-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTN10,,,238VOQBOXMO10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,4,-0.2500000328976455,23.3825,0.2675,9e01feba-3c62-495d-be16-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTO10,,,238VOQBOXMO10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,5,15.43365998355095,23.38250189341472,0.2675,dd49acd2-6a5a-4db8-bc49-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTP10,,,238VOQBOXMW10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,30.75,34.72,0.51,f394c9a8-c7fe-4011-a82d-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTQ10,,,238VOQBOXNA10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,-0.25,0.25,0.51,bb3ceb07-df5d-4b05-b7ea-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTR10,,,238VOQC2BHC10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,60.183660016449117,25.109997577484879,0.2675,6238de08-9cba-49a1-89dc-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTS10,,,238VOQC2BHC10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,1,80.250000032897645,25.110000000000003,0.2675,4c4f7f7c-e64d-4c1f-bf57-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTT10,,,238VOQC2BHC10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,2,80.2499999999994,25.382504889375074,0.2675,324fb868-d7ce-4330-a64e-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTU10,,,238VOQC2BHC10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,3,39.749999967102355,25.382500000000004,0.2675,cc03c3c5-bad1-47ee-9025-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTV10,,,238VOQC2BHC10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,4,39.7500000000006,25.109995110624933,0.2675,3b37fb62-0961-4e6e-ac15-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTW10,,,238VOQC2BHC10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,5,60.183660016449117,25.109997577484879,0.2675,5f156fa1-2849-43d0-a44f-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTX10,,,238VOQC2BI410,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,20.183660016449117,25.109997577484876,0.2675,89a38913-b9c6-4a0d-b236-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTY10,,,238VOQC2BI410,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,1,40.250000032897645,25.11,0.2675,edb06618-49a4-45e3-8055-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDTZ10,,,238VOQC2BI410,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,2,40.2499999999994,25.382504889375074,0.2675,95cf4548-bdcc-4b44-8c49-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU010,,,238VOQC2BI410,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,3,-0.25000003289764194,25.382500000000004,0.2675,74d417a5-46ff-41a4-a90f-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU110,,,238VOQC2BI410,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,4,-0.2499999999994067,25.109995110624929,0.2675,4818e199-6a8a-4268-a172-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU210,,,238VOQC2BI410,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,5,20.183660016449117,25.109997577484876,0.2675,36b953a6-5863-47d6-a6a1-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU310,,,238VOQC2BGY10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,60.183659983550882,25.382502466859947,0.2675,a4f6df04-1205-4d58-bfaa-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU410,,,238VOQC2BGY10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,1,80.2499999999994,25.382504889375074,0.2675,3f2be1cc-1bef-4103-a5f9-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU510,,,238VOQC2BGY10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,2,80.250000032897645,25.110000000000003,0.2675,0b8074ee-9cf2-4737-af59-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU610,,,238VOQC2BGY10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,3,39.7500000000006,25.109995110624933,0.2675,488072a7-6843-4084-a721-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU710,,,238VOQC2BGY10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,4,39.749999967102355,25.382500000000004,0.2675,bec9fa46-acd0-4f01-b4a4-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU810,,,238VOQC2BGY10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,5,60.183659983550882,25.382502466859947,0.2675,3fbc0667-e07d-4050-b532-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDU910,,,238VOQC2BHQ10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,20.183659983550879,25.382502466859947,0.2675,566680a7-bd30-471e-bf28-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUA10,,,238VOQC2BHQ10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,1,40.2499999999994,25.382504889375074,0.2675,bf4489e7-54f0-4a7b-b429-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUB10,,,238VOQC2BHQ10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,2,40.250000032897645,25.11,0.2675,43cdc73f-5540-4ac4-be63-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUC10,,,238VOQC2BHQ10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,3,-0.2499999999994067,25.109995110624929,0.2675,b9898bc3-c079-4118-be8d-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUD10,,,238VOQC2BHQ10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,4,-0.25000003289764194,25.382500000000004,0.2675,c0a684d7-1833-48c3-b606-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUE10,,,238VOQC2BHQ10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,5,20.183659983550879,25.382502466859947,0.2675,3c0452d0-4d83-4c92-a86d-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUF10,,,238VOQC2BH610,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,80.25,16.72,0.51,5277b5b5-8509-4244-8761-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUG10,,,238VOQC2BHK10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,-0.25,0.25,0.51,2bbbd243-b406-489b-9b79-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUH10,,,238VOQC2BHY10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,40.25,16.72,0.51,f22a8d9b-4a60-4f76-a6d2-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUI10,,,238VOQC2BIC10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,39.75,0.25,0.51,b3a31ad2-dd2a-4fbe-90d7-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUJ10,,,238VOQCJX5210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,15.433660016449048,23.109998150930103,0.2675,4629b125-8b62-4b54-9288-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUK10,,,238VOQCJX5210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,1,30.750000032897645,23.110000000000003,0.2675,7807d7ea-2919-43f2-a866-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUL10,,,238VOQCJX5210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,2,30.749999999999545,23.382503742484623,0.2675,27f50dbe-08e6-44c1-a80d-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUM10,,,238VOQCJX5210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,3,-0.2500000328976455,23.3825,0.2675,898b4cc5-4a8d-4e38-9642-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUN10,,,238VOQCJX5210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,4,-0.24999999999954525,23.10999625751538,0.2675,3def191d-62d4-41c5-857a-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUO10,,,238VOQCJX5210,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,5,15.433660016449048,23.109998150930103,0.2675,c5e466be-6607-4bc0-87d6-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUP10,,,238VOQCJX4O10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,15.43365998355095,23.38250189341472,0.2675,159b2e2b-258b-4445-9ff7-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUQ10,,,238VOQCJX4O10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,1,30.749999999999545,23.382503742484623,0.2675,93e8b9c4-b304-4cae-9e8c-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUR10,,,238VOQCJX4O10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,2,30.750000032897645,23.110000000000003,0.2675,a71cc7aa-ff5b-4499-bb58-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUS10,,,238VOQCJX4O10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,3,-0.24999999999954525,23.10999625751538,0.2675,e6fea399-200b-4eca-aa3c-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUT10,,,238VOQCJX4O10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,4,-0.2500000328976455,23.3825,0.2675,c127dca4-9176-4a58-b2f9-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUU10,,,238VOQCJX4O10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,5,15.43365998355095,23.38250189341472,0.2675,55f036c0-b019-4880-81db-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUV10,,,238VOQCJX4W10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,30.75,16.72,0.51,36687065-7200-404d-9152-06af22e5bc85
,0,0,0,0,0,0,0,0,0,0,0,0,False,238VOQDIDUW10,,,238VOQCJX5A10,238VOPSEPRUE,0,NULL,0,0,0,0,False,,0,0,0,0,,0,0,0,-0.25,0.25,0.51,b0c85a41-6502-4bb3-84cd-06af22e5bc85
